,transaction_id,date,customer_id,age,product_id,quantity,price_per_unit,total_sale
922,931,02-09-2023,CUST931,30,0,4,30.0,120.0
923,932,28-02-2023,CUST932,45,0,4,25.0,100.0
924,933,03-02-2023,CUST933,22,0,1,30.0,30.0
925,934,25-07-2023,CUST934,30,0,1,500.0,500.0
926,935,09-09-2023,CUST935,34,0,1,50.0,50.0
927,936,07-02-2023,CUST936,57,0,4,50.0,200.0
928,937,23-10-2023,CUST937,62,0,1,500.0,500.0
929,938,19-11-2023,CUST938,49,1,4,50.0,200.0
930,939,18-12-2023,CUST939,46,2,1,300.0,300.0
931,940,28-01-2023,CUST940,20,2,1,30.0,30.0
932,941,19-03-2023,CUST941,57,1,2,25.0,50.0
933,942,18-03-2023,CUST942,51,1,3,500.0,1500.0
934,943,16-10-2023,CUST943,57,1,4,300.0,1200.0
935,944,05-06-2023,CUST944,44,1,2,25.0,50.0
936,945,13-02-2023,CUST945,30,0,1,25.0,25.0
937,946,08-05-2023,CUST946,62,2,4,500.0,2000.0
938,947,02-03-2023,CUST947,50,0,1,300.0,300.0
939,948,13-10-2023,CUST948,23,2,3,25.0,75.0
940,949,02-08-2023,CUST949,41,2,2,25.0,50.0
941,950,07-11-2023,CUST950,36,1,3,300.0,900.0
942,951,02-11-2023,CUST951,33,0,2,50.0,100.0
943,952,13-11-2023,CUST952,57,1,1,25.0,25.0
944,953,26-04-2023,CUST953,45,0,3,30.0,90.0
945,954,25-09-2023,CUST954,50,2,3,300.0,900.0
946,955,14-07-2023,CUST955,58,1,1,25.0,25.0
947,956,19-08-2023,CUST956,30,1,3,500.0,1500.0
948,957,15-08-2023,CUST957,60,2,4,30.0,120.0
949,958,02-06-2023,CUST958,62,2,2,25.0,50.0
950,959,29-10-2023,CUST959,42,2,2,30.0,60.0
951,960,08-08-2023,CUST960,59,1,2,30.0,60.0
952,961,06-06-2023,CUST961,53,0,4,50.0,200.0
953,962,19-10-2023,CUST962,44,1,2,30.0,60.0
954,963,14-11-2023,CUST963,55,0,1,50.0,50.0
955,964,31-01-2023,CUST964,24,1,3,300.0,900.0
956,965,09-11-2023,CUST965,22,1,4,50.0,200.0
957,966,20-02-2023,CUST966,60,2,2,500.0,1000.0
958,967,17-04-2023,CUST967,62,0,1,25.0,25.0
959,968,17-11-2023,CUST968,48,1,3,300.0,900.0
960,969,19-04-2023,CUST969,40,1,3,300.0,900.0
961,970,16-05-2023,CUST970,59,2,4,500.0,2000.0
962,971,05-12-2023,CUST971,27,2,4,50.0,200.0
963,972,11-02-2023,CUST972,49,0,4,25.0,100.0
964,973,22-03-2023,CUST973,60,1,1,50.0,50.0
965,974,03-05-2023,CUST974,47,0,1,30.0,30.0
966,975,30-03-2023,CUST975,56,1,4,50.0,200.0
967,976,10-10-2023,CUST976,48,0,2,300.0,600.0
968,977,08-02-2023,CUST977,35,2,3,25.0,75.0
969,978,22-03-2023,CUST978,53,1,3,50.0,150.0
970,979,02-01-2023,CUST979,19,0,1,25.0,25.0
971,980,29-07-2023,CUST980,31,2,3,25.0,75.0
972,981,19-08-2023,CUST981,30,2,2,30.0,60.0
973,982,19-12-2023,CUST982,46,0,3,30.0,90.0
974,983,01-11-2023,CUST983,29,1,1,300.0,300.0
975,984,29-08-2023,CUST984,56,1,1,500.0,500.0
976,985,30-05-2023,CUST985,19,2,2,25.0,50.0
977,986,17-01-2023,CUST986,49,1,2,500.0,1000.0
978,987,29-04-2023,CUST987,30,1,3,300.0,900.0
979,988,28-05-2023,CUST988,63,1,3,25.0,75.0
980,989,28-12-2023,CUST989,44,2,1,25.0,25.0
981,990,25-05-2023,CUST990,58,0,2,500.0,1000.0
982,991,26-12-2023,CUST991,34,1,2,50.0,100.0
983,992,21-08-2023,CUST992,57,2,2,30.0,60.0
984,993,06-02-2023,CUST993,48,2,3,50.0,150.0
985,994,18-12-2023,CUST994,51,0,2,500.0,1000.0
986,995,30-04-2023,CUST995,41,1,1,30.0,30.0
987,996,16-05-2023,CUST996,62,1,1,50.0,50.0
988,997,17-11-2023,CUST997,52,0,3,30.0,90.0
989,998,29-10-2023,CUST998,23,0,4,25.0,100.0
990,999,05-12-2023,CUST999,36,2,3,50.0,150.0
991,1000,12-04-2023,CUST1000,47,2,4,30.0,120.0
992,T001,2024-01-01 00:00:00,C001,32,0,2,19.99,39.98
993,T002,2024-01-02 00:00:00,C002,45,1,1,29.99,29.99
994,T003,2024-01-03 00:00:00,C003,27,2,5,9.99,49.95
995,T004,2024-01-04 00:00:00,C001,32,0,1,19.99,19.99
996,T005,2024-01-05 00:00:00,C004,39,1,3,29.99,89.97
997,T006,2024-01-06 00:00:00,C005,41,2,4,9.99,39.96
998,T007,2024-01-07 00:00:00,C006,33,0,2,19.99,39.98
999,T008,2024-01-08 00:00:00,C007,22,1,1,29.99,29.99
1000,T009,2024-01-09 00:00:00,C008,28,2,3,9.99,29.97
1001,T010,2024-01-10 00:00:00,C009,37,0,1,19.99,19.99
1002,T011,2024-01-11 00:00:00,C010,29,1,2,29.99,59.98
1003,T012,2024-01-12 00:00:00,C011,34,2,5,9.99,49.95
1004,T013,2024-01-13 00:00:00,C012,50,0,3,19.99,59.97
1005,T014,2024-01-14 00:00:00,C013,25,1,1,29.99,29.99
1006,T015,2024-01-15 00:00:00,C014,30,2,4,9.99,39.96
1007,T016,2024-01-16 00:00:00,C015,47,0,2,19.99,39.98
1008,T017,2024-01-17 00:00:00,C016,43,1,3,29.99,89.97
1009,T018,2024-01-18 00:00:00,C017,55,2,2,9.99,19.98
1010,T019,2024-01-19 00:00:00,C018,49,0,1,19.99,19.99
1011,T020,2024-01-20 00:00:00,C019,38,1,4,29.99,119.96
1012,T021,2024-01-21 00:00:00,C020,26,2,3,9.99,29.97
1013,T022,2024-01-22 00:00:00,C021,37,0,2,19.99,39.98
1014,T023,2024-01-23 00:00:00,C022,31,1,1,29.99,29.99
1015,T024,2024-01-24 00:00:00,C023,29,2,2,9.99,19.98
1016,T025,2024-01-25 00:00:00,C024,40,0,1,19.99,19.99
1017,T026,2024-01-26 00:00:00,C025,44,1,2,29.99,59.98
1018,T027,2024-01-27 00:00:00,C026,33,2,3,9.99,29.97
1019,T028,2024-01-28 00:00:00,C027,48,0,4,19.99,79.96
1020,T029,2024-01-29 00:00:00,C028,36,1,1,29.99,29.99
1021,T030,2024-01-30 00:00:00,C029,42,2,5,9.99,49.95
1022,1001,2023-11-24 00:00:00,CUST001,34,0,3,50.0,150.0
1023,1002,2023-02-27 00:00:00,CUST002,26,1,2,500.0,1000.0
1024,1003,2023-01-13 00:00:00,CUST003,50,2,1,30.0,30.0
1025,1004,2023-05-21 00:00:00,CUST004,37,1,1,500.0,500.0
1026,1005,2023-05-06 00:00:00,CUST005,30,0,2,50.0,100.0
1027,1006,2023-04-25 00:00:00,CUST006,45,0,1,30.0,30.0
1028,1007,2023-03-13 00:00:00,CUST007,46,1,2,25.0,50.0
1029,1008,2023-02-22 00:00:00,CUST008,30,2,4,25.0,100.0
1030,1009,2023-12-13 00:00:00,CUST009,63,2,2,300.0,600.0
1031,1010,2023-10-07 00:00:00,CUST010,52,1,4,50.0,200.0
1032,1011,2023-02-14 00:00:00,CUST011,23,1,2,50.0,100.0
1033,1012,2023-10-30 00:00:00,CUST012,35,0,3,25.0,75.0
1034,1013,2023-08-05 00:00:00,CUST013,22,2,3,500.0,1500.0
1035,1014,2023-01-17 00:00:00,CUST014,64,1,4,30.0,120.0
1036,1015,2023-01-16 00:00:00,CUST015,42,2,4,500.0,2000.0
1037,1016,2023-02-17 00:00:00,CUST016,19,1,3,500.0,1500.0
1038,1017,2023-04-22 00:00:00,CUST017,27,1,4,25.0,100.0
1039,1018,2023-04-30 00:00:00,CUST018,47,2,2,25.0,50.0
1040,1019,2023-09-16 00:00:00,CUST019,62,1,2,25.0,50.0
1041,1020,2023-11-05 00:00:00,CUST020,22,1,3,300.0,900.0
1042,1021,2023-01-14 00:00:00,CUST021,50,0,1,500.0,500.0
1043,1022,2023-10-15 00:00:00,CUST022,18,1,2,50.0,100.0
1044,1023,2023-04-12 00:00:00,CUST023,35,1,4,30.0,120.0
1045,1024,2023-11-29 00:00:00,CUST024,49,1,1,300.0,300.0
1046,1025,2023-12-26 00:00:00,CUST025,64,0,1,50.0,50.0
1047,1026,2023-10-07 00:00:00,CUST026,28,2,2,500.0,1000.0
1048,1027,2023-08-03 00:00:00,CUST027,38,0,2,25.0,50.0
1049,1028,2023-04-23 00:00:00,CUST028,43,0,1,500.0,500.0
1050,1029,2023-08-18 00:00:00,CUST029,42,2,1,30.0,30.0
1051,1030,2023-10-29 00:00:00,CUST030,39,0,3,300.0,900.0
1052,1031,2023-05-23 00:00:00,CUST031,44,2,4,300.0,1200.0
1053,1032,2023-01-04 00:00:00,CUST032,30,0,3,30.0,90.0
1054,1033,2023-03-23 00:00:00,CUST033,50,2,2,50.0,100.0
1055,1034,2023-12-24 00:00:00,CUST034,51,1,3,50.0,150.0
1056,1035,2023-08-05 00:00:00,CUST035,58,0,3,300.0,900.0
1057,1036,2023-06-24 00:00:00,CUST036,52,0,3,300.0,900.0
1058,1037,2023-05-23 00:00:00,CUST037,18,0,3,25.0,75.0
1059,1038,2023-03-21 00:00:00,CUST038,38,0,4,50.0,200.0
1060,1039,2023-04-21 00:00:00,CUST039,23,1,4,30.0,120.0
1061,1040,2023-06-22 00:00:00,CUST040,45,0,1,50.0,50.0
1062,1041,2023-02-22 00:00:00,CUST041,34,1,2,25.0,50.0
1063,1042,2023-02-17 00:00:00,CUST042,22,1,3,300.0,900.0
1064,1043,2023-07-14 00:00:00,CUST043,48,1,1,300.0,300.0
1065,1044,2023-02-19 00:00:00,CUST044,22,1,1,25.0,25.0
1066,1045,2023-07-03 00:00:00,CUST045,55,2,1,30.0,30.0
1067,1046,2023-06-26 00:00:00,CUST046,20,2,4,300.0,1200.0
1068,1047,2023-11-06 00:00:00,CUST047,40,0,3,500.0,1500.0
1069,1048,2023-05-16 00:00:00,CUST048,54,2,3,300.0,900.0
1070,1049,2023-01-23 00:00:00,CUST049,54,2,2,500.0,1000.0
1071,1050,2023-08-24 00:00:00,CUST050,27,0,3,25.0,75.0
1072,1051,2023-10-02 00:00:00,CUST051,27,0,3,25.0,75.0
1073,1052,2023-03-05 00:00:00,CUST052,36,0,1,300.0,300.0
1074,1053,2023-07-13 00:00:00,CUST053,34,2,2,50.0,100.0
1075,1054,2023-02-10 00:00:00,CUST054,38,2,3,500.0,1500.0
1076,1055,2023-10-10 00:00:00,CUST055,31,0,4,30.0,120.0
1077,1056,2023-05-31 00:00:00,CUST056,26,1,3,300.0,900.0
1078,1057,2023-11-18 00:00:00,CUST057,63,0,1,30.0,30.0
1079,1058,2023-11-13 00:00:00,CUST058,18,1,4,300.0,1200.0
1080,1059,2023-07-05 00:00:00,CUST059,62,1,1,50.0,50.0
1081,1060,2023-10-23 00:00:00,CUST060,30,0,3,50.0,150.0
1082,1061,2023-04-09 00:00:00,CUST061,21,0,4,50.0,200.0
1083,1062,2023-12-27 00:00:00,CUST062,18,0,2,50.0,100.0
1084,1063,2023-02-05 00:00:00,CUST063,57,2,2,25.0,50.0
1085,1064,2023-01-24 00:00:00,CUST064,49,1,4,25.0,100.0
1086,1065,2023-12-05 00:00:00,CUST065,51,2,4,500.0,2000.0
1087,1066,2023-04-27 00:00:00,CUST066,45,2,1,30.0,30.0
1088,1067,2023-05-29 00:00:00,CUST067,48,0,4,300.0,1200.0
1089,1068,2023-02-10 00:00:00,CUST068,25,2,1,300.0,300.0
1090,1069,2023-04-30 00:00:00,CUST069,56,0,3,25.0,75.0
1091,1070,2023-02-21 00:00:00,CUST070,43,1,1,300.0,300.0
1092,1071,2023-07-14 00:00:00,CUST071,51,0,4,25.0,100.0
1093,1072,2023-05-23 00:00:00,CUST072,20,2,4,500.0,2000.0
1094,1073,2023-08-21 00:00:00,CUST073,29,2,3,30.0,90.0
1095,1074,2023-11-22 00:00:00,CUST074,18,0,4,500.0,2000.0
1096,1075,2023-07-06 00:00:00,CUST075,61,0,4,50.0,200.0
1097,1076,2023-03-25 00:00:00,CUST076,22,2,2,50.0,100.0
1098,1077,2023-07-09 00:00:00,CUST077,47,1,2,50.0,100.0
1099,1078,2023-07-01 00:00:00,CUST078,47,1,3,500.0,1500.0
1100,1079,2023-04-18 00:00:00,CUST079,34,0,1,300.0,300.0
1101,1080,2023-12-10 00:00:00,CUST080,64,1,2,30.0,60.0
1102,1081,2023-05-17 00:00:00,CUST081,40,2,1,50.0,50.0
1103,1082,2023-12-26 00:00:00,CUST082,32,0,4,50.0,200.0
1104,1083,2023-12-16 00:00:00,CUST083,54,2,2,50.0,100.0
1105,1084,2023-11-28 00:00:00,CUST084,38,2,3,30.0,90.0
1106,1085,2023-02-06 00:00:00,CUST085,31,1,3,50.0,150.0
1107,1086,2023-11-08 00:00:00,CUST086,19,0,3,30.0,90.0
1108,1087,2023-11-22 00:00:00,CUST087,28,0,2,50.0,100.0
1109,1088,2023-03-29 00:00:00,CUST088,56,1,1,500.0,500.0
1110,1089,2023-10-01 00:00:00,CUST089,55,2,4,500.0,2000.0
1111,1090,2023-05-06 00:00:00,CUST090,51,2,1,30.0,30.0
1112,1091,2023-03-25 00:00:00,CUST091,55,2,1,500.0,500.0
1113,1092,2023-08-25 00:00:00,CUST092,51,2,4,30.0,120.0
1114,1093,2023-07-14 00:00:00,CUST093,35,0,4,500.0,2000.0
1115,1094,2023-05-19 00:00:00,CUST094,47,0,2,500.0,1000.0
1116,1095,2023-11-24 00:00:00,CUST095,32,1,2,30.0,60.0
1117,1096,2023-12-19 00:00:00,CUST096,44,1,2,300.0,600.0
1118,1097,2023-10-13 00:00:00,CUST097,51,0,2,500.0,1000.0
1119,1098,2023-04-23 00:00:00,CUST098,55,0,2,50.0,100.0
1120,1099,2023-12-17 00:00:00,CUST099,50,2,4,300.0,1200.0
1121,1100,2023-06-16 00:00:00,CUST100,41,2,1,30.0,30.0
1122,1101,2023-01-29 00:00:00,CUST101,32,1,2,300.0,600.0
1123,1102,2023-04-28 00:00:00,CUST102,47,0,2,25.0,50.0
1124,1103,2023-01-17 00:00:00,CUST103,59,1,1,25.0,25.0
1125,1104,2023-06-11 00:00:00,CUST104,34,0,2,500.0,1000.0
1126,1105,2023-07-25 00:00:00,CUST105,22,2,1,500.0,500.0
1127,1106,2023-05-18 00:00:00,CUST106,46,1,1,50.0,50.0
1128,1107,2023-02-03 00:00:00,CUST107,21,1,4,300.0,1200.0
1129,1108,2023-04-19 00:00:00,CUST108,27,0,3,25.0,75.0
1130,1109,2023-10-18 00:00:00,CUST109,34,2,4,500.0,2000.0
1131,1110,2023-06-11 00:00:00,CUST110,27,1,3,300.0,900.0
1132,1111,2023-04-19 00:00:00,CUST111,34,2,3,500.0,1500.0
1133,1112,2023-12-02 00:00:00,CUST112,37,1,3,500.0,1500.0
1134,1113,2023-09-13 00:00:00,CUST113,41,2,2,25.0,50.0
1135,1114,2023-07-22 00:00:00,CUST114,22,0,4,25.0,100.0
1136,1115,2023-11-26 00:00:00,CUST115,51,1,3,500.0,1500.0
1137,1116,2023-08-23 00:00:00,CUST116,23,1,1,30.0,30.0
1138,1117,2023-03-15 00:00:00,CUST117,19,2,2,500.0,1000.0
1139,1118,2023-05-16 00:00:00,CUST118,30,2,4,500.0,2000.0
1140,1119,2023-03-13 00:00:00,CUST119,60,1,3,50.0,150.0
1141,1120,2023-05-07 00:00:00,CUST120,60,0,1,50.0,50.0
1142,1121,2023-10-15 00:00:00,CUST121,28,2,4,50.0,200.0
1143,1122,2023-10-03 00:00:00,CUST122,64,2,4,30.0,120.0
1144,1123,2023-05-15 00:00:00,CUST123,40,2,2,30.0,60.0
1145,1124,2023-10-27 00:00:00,CUST124,33,1,4,500.0,2000.0
1146,1125,2023-08-08 00:00:00,CUST125,48,1,2,50.0,100.0
1147,1126,2023-10-26 00:00:00,CUST126,28,1,3,30.0,90.0
1148,1127,2023-07-24 00:00:00,CUST127,33,1,2,25.0,50.0
1149,1128,2023-07-05 00:00:00,CUST128,25,0,1,500.0,500.0
1150,1129,2023-04-23 00:00:00,CUST129,21,0,2,300.0,600.0
1151,1130,2023-03-12 00:00:00,CUST130,57,1,1,500.0,500.0
1152,1131,2023-09-18 00:00:00,CUST131,21,0,2,300.0,600.0
1153,1132,2023-09-10 00:00:00,CUST132,42,2,4,50.0,200.0
1154,1133,2023-02-16 00:00:00,CUST133,20,2,3,300.0,900.0
1155,1134,2023-01-25 00:00:00,CUST134,49,2,1,50.0,50.0
1156,1135,2023-02-26 00:00:00,CUST135,20,1,2,25.0,50.0
1157,1136,2023-03-20 00:00:00,CUST136,44,2,2,300.0,600.0
1158,1137,2023-11-18 00:00:00,CUST137,46,0,2,500.0,1000.0
1159,1138,2023-03-23 00:00:00,CUST138,49,1,4,50.0,200.0
1160,1139,2023-12-15 00:00:00,CUST139,36,0,4,500.0,2000.0
1161,1140,2023-08-05 00:00:00,CUST140,38,2,1,30.0,30.0
1162,1141,2023-11-02 00:00:00,CUST141,22,2,1,50.0,50.0
1163,1142,2023-02-02 00:00:00,CUST142,35,2,4,300.0,1200.0
1164,1143,2023-07-17 00:00:00,CUST143,45,1,1,50.0,50.0
1165,1144,2023-07-15 00:00:00,CUST144,59,0,3,500.0,1500.0
1166,1145,2023-11-02 00:00:00,CUST145,39,1,3,25.0,75.0
1167,1146,2023-08-28 00:00:00,CUST146,38,1,4,50.0,200.0
1168,1147,2023-09-28 00:00:00,CUST147,23,2,1,300.0,300.0
1169,1148,2023-05-09 00:00:00,CUST148,18,1,2,30.0,60.0
1170,1149,2023-10-11 00:00:00,CUST149,22,1,3,25.0,75.0
1171,1150,2023-01-06 00:00:00,CUST150,58,2,4,30.0,120.0
1172,1151,2023-12-15 00:00:00,CUST151,29,1,1,50.0,50.0
1173,1152,2023-02-28 00:00:00,CUST152,43,2,4,500.0,2000.0
1174,1153,2023-12-16 00:00:00,CUST153,63,2,2,500.0,1000.0
1175,1154,2023-10-02 00:00:00,CUST154,51,2,3,300.0,900.0
1176,1155,2023-05-17 00:00:00,CUST155,31,2,4,500.0,2000.0
1177,1156,2023-11-25 00:00:00,CUST156,43,1,4,25.0,100.0
1178,1157,2023-06-24 00:00:00,CUST157,62,2,4,500.0,2000.0
1179,1158,2023-02-27 00:00:00,CUST158,44,2,2,300.0,600.0
1180,1159,2023-05-31 00:00:00,CUST159,26,1,4,50.0,200.0
1181,1160,2023-08-11 00:00:00,CUST160,43,1,2,50.0,100.0
1182,1161,2023-03-22 00:00:00,CUST161,64,0,2,500.0,1000.0
1183,1162,2023-08-21 00:00:00,CUST162,39,1,2,30.0,60.0
1184,1163,2023-01-02 00:00:00,CUST163,64,1,3,50.0,150.0
1185,1164,2023-05-15 00:00:00,CUST164,47,0,3,500.0,1500.0
1186,1165,2023-09-14 00:00:00,CUST165,60,1,4,300.0,1200.0
1187,1166,2023-04-02 00:00:00,CUST166,34,1,4,500.0,2000.0
1188,1167,2023-09-17 00:00:00,CUST167,43,1,3,50.0,150.0
1189,1168,2023-02-24 00:00:00,CUST168,53,1,1,300.0,300.0
1190,1169,2023-11-17 00:00:00,CUST169,18,0,3,500.0,1500.0
1191,1170,2023-06-02 00:00:00,CUST170,25,1,2,25.0,50.0
1192,1171,2023-11-24 00:00:00,CUST171,52,1,3,300.0,900.0
1193,1172,2023-09-17 00:00:00,CUST172,32,0,2,25.0,50.0
1194,1173,2023-11-08 00:00:00,CUST173,64,2,4,30.0,120.0
1195,1174,2023-04-12 00:00:00,CUST174,39,0,1,300.0,300.0
1196,1175,2023-03-20 00:00:00,CUST175,31,2,4,25.0,100.0
1197,1176,2023-07-11 00:00:00,CUST176,43,0,2,50.0,100.0
1198,1177,2023-03-24 00:00:00,CUST177,45,0,2,50.0,100.0
1199,1178,2023-10-04 00:00:00,CUST178,40,1,2,30.0,60.0
1200,1179,2023-09-29 00:00:00,CUST179,31,2,1,300.0,300.0
1201,1180,2023-01-01 00:00:00,CUST180,41,1,3,300.0,900.0
1202,1181,2023-11-03 00:00:00,CUST181,19,2,4,300.0,1200.0
1203,1182,2023-06-15 00:00:00,CUST182,62,0,4,30.0,120.0
1204,1183,2023-09-08 00:00:00,CUST183,43,0,3,300.0,900.0
1205,1184,2023-01-10 00:00:00,CUST184,31,2,4,50.0,200.0
1206,1185,2023-02-27 00:00:00,CUST185,24,1,1,25.0,25.0
1207,1186,2023-07-05 00:00:00,CUST186,20,1,4,50.0,200.0
1208,1187,2023-06-07 00:00:00,CUST187,64,1,2,50.0,100.0
1209,1188,2023-05-03 00:00:00,CUST188,40,1,3,25.0,75.0
1210,1189,2023-01-30 00:00:00,CUST189,63,0,1,50.0,50.0
1211,1190,2023-05-04 00:00:00,CUST190,60,0,3,30.0,90.0
1212,1191,2023-10-18 00:00:00,CUST191,64,0,1,25.0,25.0
1213,1192,2023-02-10 00:00:00,CUST192,62,0,2,50.0,100.0
1214,1193,2023-02-13 00:00:00,CUST193,35,0,3,500.0,1500.0
1215,1194,2023-09-06 00:00:00,CUST194,55,1,4,50.0,200.0
1216,1195,2023-02-05 00:00:00,CUST195,52,1,1,30.0,30.0
1217,1196,2023-09-30 00:00:00,CUST196,32,1,3,300.0,900.0
1218,1197,2023-03-06 00:00:00,CUST197,42,1,4,50.0,200.0
1219,1198,2023-03-07 00:00:00,CUST198,54,0,3,300.0,900.0
1220,1199,2023-12-04 00:00:00,CUST199,45,0,3,500.0,1500.0
1221,1200,2023-09-01 00:00:00,CUST200,27,0,3,50.0,150.0
1222,1201,2023-10-09 00:00:00,CUST201,56,2,1,25.0,25.0
1223,1202,2023-03-26 00:00:00,CUST202,34,1,4,300.0,1200.0
1224,1203,2023-05-16 00:00:00,CUST203,56,1,2,500.0,1000.0
1225,1204,2023-09-28 00:00:00,CUST204,39,0,1,25.0,25.0
1226,1205,2023-11-07 00:00:00,CUST205,43,1,1,25.0,25.0
1227,1206,2023-08-05 00:00:00,CUST206,61,1,1,25.0,25.0
1228,1207,2023-04-19 00:00:00,CUST207,42,0,2,25.0,50.0
1229,1208,2023-10-04 00:00:00,CUST208,34,2,4,50.0,200.0
1230,1209,2023-12-20 00:00:00,CUST209,30,2,4,50.0,200.0
1231,1210,2023-04-13 00:00:00,CUST210,37,2,4,50.0,200.0
1232,1211,2024-01-01 00:00:00,CUST211,42,0,3,500.0,1500.0
1233,1212,2023-06-09 00:00:00,CUST212,21,1,3,500.0,1500.0
1234,1213,2023-07-24 00:00:00,CUST213,27,0,3,500.0,1500.0
1235,1214,2023-12-10 00:00:00,CUST214,20,0,2,30.0,60.0
1236,1215,2023-11-29 00:00:00,CUST215,58,1,3,500.0,1500.0
1237,1216,2023-07-11 00:00:00,CUST216,62,2,2,50.0,100.0
1238,1217,2023-08-13 00:00:00,CUST217,35,2,4,50.0,200.0
1239,1218,2023-09-22 00:00:00,CUST218,64,0,3,30.0,90.0
1240,1219,2023-08-20 00:00:00,CUST219,53,2,3,30.0,90.0
1241,1220,2023-03-03 00:00:00,CUST220,64,0,1,500.0,500.0
1242,1221,2023-05-07 00:00:00,CUST221,39,0,2,300.0,600.0
1243,1222,2023-04-26 00:00:00,CUST222,51,1,4,30.0,120.0
1244,1223,2023-02-02 00:00:00,CUST223,64,1,1,25.0,25.0
1245,1224,2023-06-23 00:00:00,CUST224,25,1,1,50.0,50.0
1246,1225,2023-01-11 00:00:00,CUST225,57,0,4,25.0,100.0
1247,1226,2023-10-29 00:00:00,CUST226,61,1,1,50.0,50.0
1248,1227,2023-10-11 00:00:00,CUST227,36,2,2,50.0,100.0
1249,1228,2023-04-28 00:00:00,CUST228,59,2,2,30.0,60.0
1250,1229,2023-10-29 00:00:00,CUST229,58,0,3,30.0,90.0
1251,1230,2023-04-23 00:00:00,CUST230,54,0,1,25.0,25.0
1252,1231,2023-01-04 00:00:00,CUST231,23,1,3,50.0,150.0
1253,1232,2023-02-06 00:00:00,CUST232,43,0,1,25.0,25.0
1254,1233,2023-12-29 00:00:00,CUST233,51,0,2,300.0,600.0
1255,1234,2023-11-20 00:00:00,CUST234,62,2,2,25.0,50.0
1256,1235,2023-01-31 00:00:00,CUST235,23,2,2,500.0,1000.0
1257,1236,2023-04-28 00:00:00,CUST236,54,1,1,25.0,25.0
1258,1237,2023-02-04 00:00:00,CUST237,50,0,2,500.0,1000.0
1259,1238,2023-01-17 00:00:00,CUST238,39,0,1,500.0,500.0
1260,1239,2023-06-19 00:00:00,CUST239,38,2,3,500.0,1500.0
1261,1240,2023-02-06 00:00:00,CUST240,23,0,1,300.0,300.0
1262,1241,2023-09-21 00:00:00,CUST241,23,2,3,25.0,75.0
1263,1242,2023-05-02 00:00:00,CUST242,21,1,1,25.0,25.0
1264,1243,2023-05-23 00:00:00,CUST243,47,2,3,300.0,900.0
1265,1244,2023-12-09 00:00:00,CUST244,28,0,2,50.0,100.0
1266,1245,2023-09-06 00:00:00,CUST245,47,1,3,30.0,90.0
1267,1246,2023-04-20 00:00:00,CUST246,48,2,2,25.0,50.0
1268,1247,2023-10-04 00:00:00,CUST247,41,2,2,30.0,60.0
1269,1248,2023-03-09 00:00:00,CUST248,26,1,3,300.0,900.0
1270,1249,2023-10-20 00:00:00,CUST249,20,1,1,50.0,50.0
1271,1250,2023-10-23 00:00:00,CUST250,48,2,1,50.0,50.0
1272,1251,2023-08-31 00:00:00,CUST251,57,0,4,50.0,200.0
1273,1252,2023-05-05 00:00:00,CUST252,54,2,1,300.0,300.0
1274,1253,2023-08-31 00:00:00,CUST253,53,1,4,500.0,2000.0
1275,1254,2023-07-28 00:00:00,CUST254,41,2,1,500.0,500.0
1276,1255,2023-04-08 00:00:00,CUST255,48,1,1,30.0,30.0
1277,1256,2023-02-18 00:00:00,CUST256,23,1,2,500.0,1000.0
1278,1257,2023-02-19 00:00:00,CUST257,19,0,4,500.0,2000.0
1279,1258,2023-12-04 00:00:00,CUST258,37,1,1,50.0,50.0
1280,1259,2023-08-09 00:00:00,CUST259,45,1,4,50.0,200.0
1281,1260,2023-07-01 00:00:00,CUST260,28,0,2,30.0,60.0
1282,1261,2023-08-05 00:00:00,CUST261,21,1,2,25.0,50.0
1283,1262,2023-07-30 00:00:00,CUST262,32,0,4,30.0,120.0
1284,1263,2023-08-28 00:00:00,CUST263,23,0,2,30.0,60.0
1285,1264,2023-01-28 00:00:00,CUST264,47,1,3,300.0,900.0
1286,1265,2023-12-11 00:00:00,CUST265,55,1,3,300.0,900.0
1287,1266,2023-12-01 00:00:00,CUST266,19,2,2,30.0,60.0
1288,1267,2023-11-27 00:00:00,CUST267,32,0,3,30.0,90.0
1289,1268,2023-02-20 00:00:00,CUST268,28,2,1,30.0,30.0
1290,1269,2023-02-01 00:00:00,CUST269,25,1,4,500.0,2000.0
1291,1270,2023-07-26 00:00:00,CUST270,43,2,1,300.0,300.0
1292,1271,2023-06-23 00:00:00,CUST271,62,0,4,30.0,120.0
1293,1272,2023-02-25 00:00:00,CUST272,61,2,2,50.0,100.0
1294,1273,2023-05-08 00:00:00,CUST273,22,0,1,50.0,50.0
1295,1274,2023-04-09 00:00:00,CUST274,23,1,2,500.0,1000.0
1296,1275,2023-04-08 00:00:00,CUST275,43,1,2,500.0,1000.0
1297,1276,2023-10-02 00:00:00,CUST276,21,0,4,25.0,100.0
1298,1277,2023-08-18 00:00:00,CUST277,36,1,4,25.0,100.0
1299,1278,2023-03-13 00:00:00,CUST278,37,1,4,25.0,100.0
1300,1279,2023-08-05 00:00:00,CUST279,50,1,1,500.0,500.0
1301,1280,2023-04-04 00:00:00,CUST280,37,1,3,500.0,1500.0
1302,1281,2023-05-23 00:00:00,CUST281,29,0,4,500.0,2000.0
1303,1282,2023-08-25 00:00:00,CUST282,64,2,4,50.0,200.0
